1519,[],closed,2014-04-01,2014-04-01
1520,[],closed,2014-04-01,2014-04-02
1521,[],closed,2014-04-02,2014-04-02
1522,[],closed,2014-04-02,2014-04-02
1523,[],closed,2014-04-02,2014-04-02
1524,[],closed,2014-04-04,2014-04-13
1525,[],closed,2014-04-05,2014-04-06
1526,[],closed,2014-04-06,2014-04-06
1527,[],closed,2014-04-07,2014-04-08
1528,[],closed,2014-04-10,2014-04-13
1529,[],closed,2014-04-10,2014-04-13
1530,[],closed,2014-04-11,2014-04-13
1531,[],closed,2014-04-12,2014-04-13
1532,[],closed,2014-04-12,2014-04-13
1533,[],closed,2014-04-13,2014-04-19
1534,[],closed,2014-04-14,2014-04-19
1535,[],closed,2014-04-16,2014-04-19
1536,[],closed,2014-04-16,2014-04-28
1537,[],closed,2014-04-18,2014-04-19
1538,[],closed,2014-04-19,2014-04-19
1539,[],closed,2014-04-20,2014-05-04
1540,[],closed,2014-04-21,2014-04-22
1541,[],closed,2014-04-21,2014-04-23
1542,[],closed,2014-04-22,2014-04-23
1543,[],closed,2014-04-22,2014-04-22
1544,[],closed,2014-04-22,2014-04-22
1545,[],closed,2014-04-23,2014-04-23
1546,[],closed,2014-04-23,2014-04-23
1547,[],closed,2014-04-23,2014-04-23
1548,[],closed,2014-04-23,2014-04-23
1549,[],closed,2014-04-23,2014-04-23
1550,[],closed,2014-04-23,2014-04-23
1551,[],closed,2014-04-24,2014-04-28
1552,[],closed,2014-04-25,2014-04-28
1553,[],closed,2014-04-25,2014-04-25
1554,[],closed,2014-04-25,2014-04-28
1555,[],closed,2014-04-27,2014-04-28
1556,[],closed,2014-04-28,2014-05-01
1557,[],closed,2014-04-29,2014-05-01
1558,[],closed,2014-04-30,2014-05-01
1559,[],closed,2014-04-30,2014-05-01
1560,[],closed,2014-04-30,2014-05-22
1561,[],closed,2014-05-01,2014-05-04
1562,[],closed,2014-05-01,2014-05-04
1563,[],closed,2014-05-01,2014-05-04
1564,[],closed,2014-05-02,2014-05-04
1565,[],closed,2014-05-02,2014-05-04
1566,[],closed,2014-05-03,2014-05-04
1567,[],closed,2014-05-03,2014-05-04
1568,[],closed,2014-05-03,2014-05-04
1569,[],closed,2014-05-03,2014-05-04
1570,[],closed,2014-05-03,2014-05-04
1571,[],closed,2014-05-03,2014-05-04
1572,[],closed,2014-05-04,2014-05-04
1573,[],closed,2014-05-04,2014-05-04
1574,[],closed,2014-05-05,2014-05-06
1575,[],closed,2014-05-05,2014-05-06
1576,[],closed,2014-05-05,2014-05-06
1577,[],closed,2014-05-05,2014-05-06
1578,[],closed,2014-05-05,2014-05-05
1579,[],closed,2014-05-05,2014-05-06
1580,[],closed,2014-05-06,2014-05-06
1581,[],closed,2014-05-06,2014-07-02
1582,[],closed,2014-05-07,2014-05-07
1583,[],closed,2014-05-07,2014-05-07
1584,[],closed,2014-05-07,2014-05-07
1585,[],closed,2014-05-09,2014-05-10
1586,[],closed,2014-05-10,2014-05-10
1587,[],closed,2014-05-10,2014-05-11
1588,[],closed,2014-05-11,2014-05-11
1589,[],closed,2014-05-11,2014-05-14
1590,[],closed,2014-05-11,2014-05-11
1591,[],closed,2014-05-11,2014-05-11
1592,[],closed,2014-05-12,2014-05-14
1593,[],closed,2014-05-13,2014-05-14
1594,[],closed,2014-05-13,2014-05-14
1595,[],closed,2014-05-13,2014-05-14
1596,[],closed,2014-05-13,2014-05-14
1597,[],closed,2014-05-14,2014-05-14
1598,[],closed,2014-05-14,2014-05-14
1599,[],closed,2014-05-14,2014-05-16
1600,[],closed,2014-05-14,2014-05-16
1601,[],closed,2014-05-14,2014-05-16
1602,[],closed,2014-05-14,2014-05-16
1603,[],closed,2014-05-14,2014-05-16
1604,[],closed,2014-05-15,2014-06-26
1606,[],closed,2014-05-16,2014-05-19
1607,[],closed,2014-05-16,2014-05-19
1608,[],closed,2014-05-16,2014-06-26
1609,[],closed,2014-05-17,2014-05-19
1610,[],closed,2014-05-18,2014-06-26
1611,[],closed,2014-05-19,2014-05-19
1612,[],closed,2014-05-19,2014-05-21
1613,[],closed,2014-05-20,2014-06-26
1614,[],closed,2014-05-22,2014-06-26
1615,[],closed,2014-05-22,2014-05-22
1616,[],closed,2014-05-22,2014-05-23
1617,[],closed,2014-05-23,2014-05-23
1618,[],closed,2014-05-23,2014-05-23
